,INDICATOR,PANEL,PANEL_NUM,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG,ALL,Youth(<15-34),Adult(35-64),Elderly(65-80+),Gender,Ethnicity,Race,Age Group,any_opioid,natural_semisynthetic_opioids,methadone,other_synthetic_opioids,heroin
3419,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2002,4,15-24 years,2,0.7,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3420,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2003,5,15-24 years,2,1.1,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3421,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2004,6,15-24 years,2,1.4,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3422,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2005,7,15-24 years,2,1.4,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3423,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2006,8,15-24 years,2,1.9,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3424,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2007,9,15-24 years,2,2.0,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3425,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2008,10,15-24 years,2,1.6,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3426,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2009,11,15-24 years,2,1.4,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3427,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2010,12,15-24 years,2,1.3,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3428,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2011,13,15-24 years,2,1.1,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3429,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2012,14,15-24 years,2,0.8,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3430,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2013,15,15-24 years,2,0.6,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3431,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2014,16,15-24 years,2,0.5,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3432,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2015,17,15-24 years,2,0.5,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3433,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2016,18,15-24 years,2,0.4,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3434,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2017,19,15-24 years,2,0.4,,0,1,0,0,,,,15-24 years,0,0,1,0,0
3435,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,1999,1,25-34 years,2,0.4,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3436,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2000,2,25-34 years,2,0.5,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3437,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2001,3,25-34 years,2,0.7,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3438,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2002,4,25-34 years,2,1.2,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3439,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2003,5,25-34 years,2,1.4,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3440,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2004,6,25-34 years,2,2.1,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3441,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2005,7,25-34 years,2,2.5,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3442,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2006,8,25-34 years,2,3.1,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3443,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2007,9,25-34 years,2,3.3,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3444,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2008,10,25-34 years,2,2.8,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3445,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2009,11,25-34 years,2,2.7,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3446,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2010,12,25-34 years,2,2.8,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3447,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2011,13,25-34 years,2,2.6,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3448,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2012,14,25-34 years,2,2.3,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3449,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2013,15,25-34 years,2,2.0,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3450,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2014,16,25-34 years,2,1.8,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3451,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2015,17,25-34 years,2,1.7,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3452,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2016,18,25-34 years,2,1.7,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3453,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2017,19,25-34 years,2,1.5,,0,1,0,0,,,,25-34 years,0,0,1,0,0
3454,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,1999,1,35-44 years,3,0.8,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3455,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2000,2,35-44 years,3,0.9,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3456,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2001,3,35-44 years,3,1.2,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3457,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2002,4,35-44 years,3,1.8,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3458,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2003,5,35-44 years,3,2.2,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3459,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2004,6,35-44 years,3,2.6,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3460,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2005,7,35-44 years,3,2.8,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3461,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2006,8,35-44 years,3,3.2,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3462,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2007,9,35-44 years,3,3.0,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3463,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2008,10,35-44 years,3,2.6,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3464,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2009,11,35-44 years,3,2.5,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3465,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2010,12,35-44 years,3,2.4,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3466,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2011,13,35-44 years,3,2.5,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3467,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2012,14,35-44 years,3,2.2,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3468,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2013,15,35-44 years,3,2.1,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3469,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2014,16,35-44 years,3,1.9,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3470,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2015,17,35-44 years,3,1.8,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3471,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2016,18,35-44 years,3,2.0,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3472,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2017,19,35-44 years,3,1.8,,0,0,1,0,,,,35-44 years,0,0,1,0,0
3473,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,1999,1,45-54 years,3,0.5,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3474,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2000,2,45-54 years,3,0.7,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3475,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2001,3,45-54 years,3,1.0,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3476,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2002,4,45-54 years,3,1.7,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3477,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2003,5,45-54 years,3,2.1,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3478,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2004,6,45-54 years,3,2.5,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3479,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2005,7,45-54 years,3,3.0,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3480,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2006,8,45-54 years,3,3.5,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3481,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2007,9,45-54 years,3,3.5,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3482,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2008,10,45-54 years,3,3.3,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3483,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2009,11,45-54 years,3,3.0,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3484,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2010,12,45-54 years,3,2.8,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3485,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2011,13,45-54 years,3,2.7,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3486,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2012,14,45-54 years,3,2.3,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3487,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2013,15,45-54 years,3,2.1,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3488,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2014,16,45-54 years,3,2.0,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3489,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2015,17,45-54 years,3,2.0,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3490,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2016,18,45-54 years,3,1.8,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3491,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,45-54 years,1.5,2017,19,45-54 years,3,1.8,,0,0,1,0,,,,45-54 years,0,0,1,0,0
3492,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,1999,1,55-64 years,3,0.1,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3493,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2000,2,55-64 years,3,0.2,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3494,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2001,3,55-64 years,3,0.3,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3495,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2002,4,55-64 years,3,0.4,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3496,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2003,5,55-64 years,3,0.5,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3497,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2004,6,55-64 years,3,0.7,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3498,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2005,7,55-64 years,3,1.0,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3499,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2006,8,55-64 years,3,1.1,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3500,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2007,9,55-64 years,3,1.4,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3501,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2008,10,55-64 years,3,1.2,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3502,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2009,11,55-64 years,3,1.5,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3503,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2010,12,55-64 years,3,1.5,,0,0,1,0,,,,55-64 years,0,0,1,0,0
3504,Drug overdose death rates,Drug overdose deaths involving methadone,3,"Deaths per 100,000 resident population, crude",2,Age,1,55-64 years,1.6,2011,13,55-64 years,3,1.5,,0,0,1,0,,,,55-64 years,0,0,1,0,0
